"date","electricity_kwh","electricity_intervals","electricity_replacement_intervals","electricity_replacement_share","electricity_peak_kw","electricity_baseload_kw_p10","electricity_night_kwh","electricity_daytime_kwh","electricity_feed_in_kwh","feed_in_intervals","feed_in_replacement_intervals","feed_in_replacement_share","heat_meter_kwh","heat_meter_m3","heat_kwh","heat_kwh_prev","heat_volume_m3","heat_volume_per_mwh_m3","heat_approximated_flag","pv_kwh","arrivals","nights","arrivals_compare","nights_compare","weather_station_id","temp_mean_c","temp_max_c","temp_min_c","precipitation_raw_mm","precipitation_mm","precipitation_negative_flag","sunshine_hours","humidity_mean_pct","wind_mean_ms","snow_depth_cm","snow_depth_missing_flag","hdd18","frost_day_flag","ice_day_flag","summer_day_flag","weather_data_available","timestamp_ms","has_guests_flag","occupied_apartments_estimated","electricity_data_available","feed_in_data_available","heat_data_available","pv_data_available","occupancy_data_available","season_cluster","meteorological_season","nights_prev_day","log1p_nights","nights_sq","weekday_iso","weekday_label","is_weekend_flag","occupancy_delta_nights","occupancy_increase_flag","occupancy_drop_flag","electricity_kwh_delta_prev_day","electricity_feed_in_kwh_delta_prev_day","heat_kwh_delta_prev_day","temp_mean_delta_prev_day","hdd18_delta_prev_day","electricity_self_consumption_raw_kwh","feed_in_exceeds_pv_flag","electricity_self_consumption_kwh","real_electricity_kwh","real_electricity_data_available","real_electricity_kwh_delta_prev_day","electricity_autarky_ratio","pv_self_consumption_ratio","pv_feed_in_ratio","heat_weather_baseline_kwh","heat_weather_residual_kwh","heat_weather_residual_delta_prev_day_kwh","real_electricity_modeled_kwh","real_electricity_no_guest_baseline_kwh","real_electricity_guest_impact_kwh","real_electricity_modeled_total_seasonal_kwh","real_electricity_modeled_seasonal_kwh","real_electricity_no_guest_baseline_seasonal_kwh","real_electricity_guest_impact_seasonal_kwh","real_electricity_model_residual_seasonal_kwh","real_electricity_guest_impact_segment","heat_modeled_kwh","heat_no_guest_baseline_kwh","heat_guest_impact_kwh","heat_modeled_total_seasonal_kwh","heat_modeled_seasonal_kwh","heat_no_guest_baseline_seasonal_kwh","heat_guest_impact_seasonal_kwh","heat_model_residual_seasonal_kwh","heat_guest_impact_segment","potential_pv_to_heat_kwh","remaining_heat_after_pv_surplus_kwh","pv_generation_to_load_ratio","potential_pv_to_heat_ratio","electricity_kwh_per_night","real_electricity_kwh_per_night","heat_kwh_per_night","pv_kwh_per_night","heat_to_electricity_ratio","heat_kwh_per_hdd18","heat_kwh_per_hdd18_per_night","heat_weather_adjusted_per_night_kwh","real_electricity_guest_impact_share","heat_guest_impact_share","real_electricity_guest_impact_seasonal_share","heat_guest_impact_seasonal_share","electricity_7d_avg_kwh","real_electricity_7d_avg_kwh","heat_7d_avg_kwh","pv_7d_avg_kwh","nights_7d_avg","temp_mean_7d_avg_c","heat_weather_adjusted_7d_avg_kwh","heat_weather_adjusted_per_night_7d_avg_kwh","real_electricity_no_guest_baseline_seasonal_7d_avg_kwh","real_electricity_guest_impact_seasonal_7d_avg_kwh","heat_no_guest_baseline_seasonal_7d_avg_kwh","heat_guest_impact_seasonal_7d_avg_kwh"
2025-09-10,21.201,96,0,0,3.004,0.388,2.848,13.36,0.003,96,0,0,69317,1854.65,77,0,2.88,37.4,0,2.06,0,2,0,2,"19821",14.5,15.6,13.3,36.3,36.3,0,0,99,1.5,NA,1,3.5,0,0,0,1,1757462400000,1,1,1,1,1,1,1,"transition","autumn",2,1.09861228866811,4,3,"Mi",0,0,0,0,9.997,-6.275,18,-2,2,2.057,0,2.057,23.258,1,5.882,0.0884426863874796,0.998543689320388,0.00145631067961165,84.4116637009517,-7.41166370095169,-24.0108375457994,24.8944404714771,20.7227785939975,4.17166187747956,24.6508167504455,24.6508167504455,20.5376647061951,4.11315204425035,-1.39281675044549,"all_days_fallback",96.6745778472992,88.8182225561057,7.85635529119352,91.5459509645233,91.5459509645233,78.0497658425803,13.4961851219429,-14.5459509645233,"all_days_fallback",0.003,76.997,0.0885716742626193,3.8961038961039e-05,10.6005,11.629,38.5,1.03,3.31068879525325,22,11,-3.70583185047585,0.179364600459178,0.102030588197318,0.176848914104839,0.175275131453804,13.5904285714286,21.5607142857143,46.2857142857143,14.3914285714286,2,16.0857142857143,-5.11743420068073,-2.55871710034036,18.0989899213812,4.11315204425035,44.7107789711382,13.4961851219429
2025-09-11,15.702,96,0,0,4.432,0.054,2.782,7.851,5.763,96,0,0,69394,1857.53,65,0,2.59,39.85,0,15.92,0,2,0,2,"19821",15.6,20.3,10.9,1.5,1.5,0,6.2,83,1,NA,1,2.4,0,0,0,1,1757548800000,1,1,1,1,1,1,1,"transition","autumn",2,1.09861228866811,4,4,"Do",0,0,0,0,-5.499,5.76,-12,1.1,-1.1,10.157,0,10.157,25.859,1,2.601,0.392783943694652,0.638002512562814,0.361997487437186,61.305703050762,3.69429694923798,11.1059606501897,23.3070010775275,19.1353392000479,4.17166187747956,23.0416686551481,23.0416686551481,18.9285166108977,4.11315204425035,2.8173313448519,"all_days_fallback",79.9599317191898,72.1035764279963,7.85635529119352,68.2008953968999,68.2008953968999,54.704710274957,13.496185121943,-3.20089539689991,"all_days_fallback",5.763,59.237,0.615646390038284,0.0886615384615385,7.851,12.9295,32.5,7.96,2.51363161761862,27.0833333333333,13.5416666666667,1.84714847461899,0.161323402973029,0.1208670044799,0.159060754253852,0.207633617260661,14.5455714285714,22.4017142857143,50.1428571428571,14.0057142857143,2,15.7285714285714,-8.46214920853205,-4.23107460426603,18.369125106454,4.11315204425035,52.0082216010429,13.4961851219429
2025-09-12,13.199,96,0,0,3.168,0,2.435,7.111,4.645,96,0,0,69459,1860.12,64,0,2.45,38.28,0,11.16,0,2,0,2,"19821",16.5,20.6,12.3,0.8,0.8,0,4.9,81,1.5,NA,1,1.5,0,0,0,1,1757635200000,1,1,1,1,1,1,1,"transition","autumn",2,1.09861228866811,4,5,"Fr",0,0,0,0,-2.503,-1.118,-1,0.9,-0.9,6.515,0,6.515,19.714,1,-6.145,0.330475803997159,0.583781362007168,0.416218637992832,42.4008261551523,21.5991738448477,17.9048768956097,23.1078717222829,18.9362098448034,4.17166187747956,22.8083056573818,22.8083056573818,18.6951536131315,4.11315204425035,-3.0943056573818,"all_days_fallback",66.4944816571511,58.6381263659575,7.85635529119352,49.0688028763828,49.0688028763828,35.5726177544398,13.496185121943,14.9311971236172,"all_days_fallback",4.645,59.355,0.566095160799432,0.072578125,6.5995,9.857,32,5.58,3.24642386121538,42.6666666666667,21.3333333333333,10.7995869224239,0.211609104062066,0.122755551424899,0.208641170957205,0.210877892530359,15.0888571428571,22.946,56.2857142857143,13.3942857142857,2,15.7285714285714,-2.31929206567491,-1.15964603283746,18.3861227382404,4.11315204425035,52.0082216010429,13.4961851219429
2025-09-13,13.07,96,0,0,2.448,0.06,2.844,5.558,3.946,96,0,0,69523,1862.57,64,0,2.49,38.91,0,10.36,0,2,0,2,"19821",16.9,21,12.7,3.6,3.6,0,3.4,84,1,NA,1,1.1,0,0,0,1,1757721600000,1,1,1,1,1,1,1,"transition","autumn",2,1.09861228866811,4,6,"Sa",1,0,0,0,-0.129,-0.699,0,0.399999999999999,-0.399999999999999,6.414,0,6.414,19.484,1,-0.229999999999997,0.329193184151098,0.619111969111969,0.380888030888031,33.9986586459924,30.0013413540076,8.40216750915985,21.3966492476915,17.224987370212,4.17166187747956,21.054151203974,21.054151203974,16.9409991597236,4.11315204425034,-1.57015120397396,"all_days_fallback",61.0765758295297,53.2202205383362,7.85635529119352,40.7801638950786,40.7801638950786,27.2839787731357,13.496185121943,23.2198361049214,"all_days_fallback",3.946,60.054,0.531718332991172,0.06165625,6.535,9.742,32,5.18,3.28474645863272,58.1818181818181,29.0909090909091,15.0006706770038,0.214107055916627,0.122755551424899,0.21110408767452,0.210877892530359,14.221,21.4128571428571,59.7142857142857,12.1742857142857,2,16.2,11.0118339272635,5.50591696363176,18.3035461183405,4.11315204425035,41.9998880947559,13.496185121943
2025-09-14,14.535,96,0,0,1.872,0.04,2.347,6.244,3.184,96,0,0,69587,1865.06,61,0,2.44,40,0,8.82,0,0,0,0,"19821",15.1,19.9,10.3,-1,0,1,5.4,84,0.6,NA,1,2.9,0,0,0,1,1.757808e+12,0,0,1,1,1,1,1,"transition","autumn",2,0,0,7,"So",1,-2,0,1,1.465,-0.762,-3,-1.8,1.8,5.636,0,5.636,20.171,1,0.686999999999998,0.279411035645233,0.639002267573696,0.360997732426304,71.8084124372119,-10.8084124372119,-40.8097537912194,17.7267827281007,17.7267827281007,0,17.5097109459744,17.5097109459744,17.5097109459744,0,2.66128905402557,"all_days_fallback",80.172137612146,80.172137612146,0,65.5450045631056,65.5450045631056,65.5450045631056,0,-4.54500456310561,"all_days_fallback",3.184,57.816,0.437261414902583,0.0521967213114754,NA,NA,NA,NA,3.02414357245551,21.0344827586207,NA,NA,0,0,0,0,14.8545714285714,21.9212857142857,61.2857142857143,11.0885714285714,1.71428571428571,16.1285714285714,11.082875443485,7.36571171180055,18.427020622368,3.52555889507172,43.5165529965866,11.5681586759511
2025-09-15,10.047,96,0,0,2.932,0,2.087,4.669,7.518,96,0,0,69648,1867.5,36,0,1.16,32.22,0,16.26,0,0,0,0,"19821",16.4,22.3,10.5,-1,0,1,9.7,76,2.1,NA,1,1.6,0,0,0,1,1757894400000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,1,"Mo",0,0,0,0,-4.488,4.334,-25,1.3,-1.3,8.742,0,8.742,18.789,1,-1.382,0.465272233753792,0.537638376383764,0.462361623616236,44.5013680324423,-8.50136803244228,2.30704440476959,18.1549676387113,18.1549676387113,0,17.9297486441621,17.9297486441621,17.9297486441621,0,0.85925135583787,"all_days_fallback",60.1249466174142,60.1249466174142,0,37.6998099238592,37.6998099238592,37.6998099238592,0,-1.69980992385924,"all_days_fallback",7.518,28.482,0.865399968066422,0.208833333333333,NA,NA,NA,NA,1.91601468944595,22.5,NA,NA,0,0,0,0,14.1368571428571,20.6644285714286,60.8571428571429,11.0042857142857,1.42857142857143,15.9285714285714,6.45322026033359,6.44823222919893,18.4915598392361,2.9379657458931,47.7755006980739,9.64013222995925
2025-09-16,16.39,96,0,0,3.128,0.132,1.997,9.408,3.6,96,0,0,69684,1868.66,61,0,2,32.79,0,8.76,0,0,0,0,"19821",14.6,17,12.2,13.1,13.1,0,2.4,89,1,NA,1,3.4,0,0,0,1,1757980800000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,2,"Di",0,0,0,0,6.343,-3.918,25,-1.8,1.8,5.16,0,5.16,21.55,1,2.761,0.239443155452436,0.589041095890411,0.410958904109589,82.3111218236617,-21.3111218236617,-12.8097537912194,20.2615810312941,20.2615810312941,0,20.0792401865456,20.0792401865456,20.0792401865456,0,1.47075981345438,"all_days_fallback",87.2870331885475,87.2870331885475,0,75.9292432031857,75.9292432031857,75.9292432031857,0,-14.9292432031857,"all_days_fallback",3.6,57.4,0.406496519721578,0.059016393442623,NA,NA,NA,NA,2.83062645011601,17.9411764705882,NA,NA,0,0,0,0,14.8777142857143,21.2607142857143,61.1428571428571,10.4771428571429,1.14285714285714,15.6571428571429,1.03746373626082,5.9853935558927,18.6601476952329,2.35037259671448,53.5407329050376,7.7121057839674
2025-09-17,7.217,96,0,0,1.388,0,1.805,2.961,7.138,96,0,0,69745,1870.66,62,0,1.67,26.94,0,16.27,0,0,0,0,"19821",14.8,20.2,9.3,-1,0,1,7.9,77,1,NA,1,3.2,0,0,0,1,1758067200000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,3,"Mi",0,0,0,0,-9.173,3.538,1,0.200000000000001,-0.200000000000001,9.132,0,9.132,16.349,1,-5.201,0.558566273166554,0.561278426551936,0.438721573448064,78.1100380690818,-16.1100380690818,5.20108375457997,19.2183931505879,19.2183931505879,0,19.043407724742,19.043407724742,19.043407724742,0,-2.69440772474197,"all_days_fallback",84.2316601033418,84.2316601033418,0,71.6871448407082,71.6871448407082,71.6871448407082,0,-9.68714484070824,"all_days_fallback",7.138,54.862,0.995167900177381,0.115129032258065,NA,NA,NA,NA,3.79228087344792,19.375,NA,NA,0,0,0,0,12.88,20.2737142857143,59,12.5071428571429,0.857142857142857,15.7,-0.205161173472051,9.21580202468221,18.4466824121681,1.76277944753586,52.6317870476273,5.78407933797555
2025-09-18,7.588,96,0,0,1.152,0,2.71,2.231,10.549,96,0,0,69807,1872.33,24,0,0.66,27.5,0,16.61,0,0,0,0,"19821",16.6,23.3,9.8,-1,0,1,9.7,77,1,NA,1,1.4,0,0,0,1,1758153600000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,4,"Do",0,0,0,0,0.371,3.411,-38,1.8,-1.8,6.061,0,6.061,13.649,1,-2.7,0.444061836031944,0.364900662251656,0.635099337748344,40.3002842778623,-16.3002842778623,-0.190246208780529,18.0608656925015,18.0608656925015,0,17.828785930609,17.828785930609,17.828785930609,0,-4.17978593060899,"all_days_fallback",57.1536413311378,57.1536413311378,0,33.4450745571244,33.4450745571244,33.4450745571244,0,-9.44507455712436,"all_days_fallback",10.549,13.451,1.2169389698879,0.439541666666667,NA,NA,NA,NA,1.75837057659902,17.1428571428572,NA,NA,0,0,0,0,11.7208571428571,18.5294285714286,53.1428571428571,12.6057142857143,0.571428571428571,15.8428571428571,-3.06152992020066,12.9001287997138,18.2895780292697,1.17518629835724,49.5946962307941,3.8560528919837
2025-09-19,10.512,96,0,0,2.1,0.02,1.827,6.089,5.304,96,0,0,69831,1872.99,32,0,0.85,26.56,0,16.47,0,0,0,0,"19821",19.1,27.1,11.1,-1,0,1,9.6,80,0.6,NA,1,0,0,0,1,1,1.75824e+12,0,0,1,1,1,1,1,"transition","autumn",0,0,0,5,"Fr",0,0,0,0,2.924,-5.245,8,2.5,-1.4,11.166,0,11.166,21.678,1,8.029,0.515084417381677,0.677959927140255,0.322040072859745,10.8926979958027,21.1073020041973,37.4075862820596,16.90184747278,16.90184747278,0,16.5837496429811,16.5837496429811,16.5837496429811,0,5.09425035701891,"all_days_fallback",36.61604859054,36.61604859054,0,3.62261186562432,3.62261186562432,3.62261186562432,0,28.3773881343757,"all_days_fallback",5.304,26.696,0.759756435095489,0.16575,NA,NA,NA,NA,1.47615093643325,NA,NA,NA,0,0,0,0,11.337,18.81,48.5714285714286,13.3642857142857,0.285714285714286,16.2142857142857,-3.13179732600787,15.0006706770038,17.9879488906768,0.58759314917862,45.030409675249,1.92802644599185
2025-09-20,10.42,96,0,0,3.416,0,2.077,5.912,6.791,96,0,0,69863,1873.84,18,0,0.53,29.44,0,15.84,0,0,0,0,"19821",18.3,25.9,10.7,-1,0,1,8.4,71,0.6,NA,1,0,0,0,1,1,1758326400000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,6,"Sa",1,0,0,0,-0.0920000000000005,1.487,-14,-0.800000000000001,0,9.049,0,9.049,19.469,1,-2.209,0.464790179259335,0.571275252525252,0.428724747474747,10.8926979958027,7.10730200419727,-14,15.7034683517471,15.7034683517471,0,15.384378575533,15.384378575533,15.384378575533,0,4.08462142446701,"all_days_fallback",37.1220716023757,37.1220716023757,0,3.84625184095812,3.84625184095812,3.84625184095812,0,14.1537481590419,"all_days_fallback",6.791,11.209,0.813601109456058,0.377277777777778,NA,NA,NA,NA,0.924546715290975,NA,NA,NA,0,0,0,0,10.9584285714286,18.8078571428571,42,14.1471428571429,0,16.4142857142857,-6.40237437598077,NA,17.7655745215067,0,41.6821629706522,0
2025-09-21,11.049,96,0,0,4.304,0,2.342,4.953,8.692,96,0,0,69881,1874.37,22,0,0.77,35,0,15.93,0,0,0,0,"19821",17.8,24.5,11.1,-1,0,1,9.6,71,1.5,NA,1,0.199999999999999,0,0,0,1,1758412800000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,7,"So",1,0,0,0,0.629,1.901,4,-0.5,0.199999999999999,7.238,0,7.238,18.287,1,-1.182,0.395800295291737,0.454362837413685,0.545637162586315,15.0937817503827,6.90621824961735,-0.201083754579926,15.7316499224721,15.7316499224721,0,15.4328137779794,15.4328137779794,15.4328137779794,0,2.85418622202063,"all_days_fallback",40.027990822818,40.027990822818,0,8.110815988782,8.110815988782,8.110815988782,0,13.889184011218,"all_days_fallback",8.692,13.308,0.871110625034177,0.395090909090909,NA,NA,NA,NA,1.20304041122109,110,NA,NA,0,0,0,0,10.4604285714286,18.5387142857143,36.4285714285714,15.1628571428571,0,16.8,-3.87171284929088,NA,17.4688749260789,0,33.477278888606,0
2025-09-22,14.114,96,0,0,2.168,0.148,2.373,8.642,1.547,96,0,0,69903,1875.14,51,0,1.88,36.86,0,7.27,0,0,0,0,"19821",16.6,21.3,11.8,0.2,0.2,0,1.9,79,1.5,NA,1,1.4,0,0,0,1,1758499200000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,1,"Mo",0,0,0,0,3.065,-7.145,29,-1.2,1.2,5.723,0,5.723,19.837,1,1.55,0.288501285476635,0.787207702888583,0.212792297111417,40.3002842778623,10.6997157221377,3.79349747252037,19.4068421086966,19.4068421086966,0,19.1546012099461,19.1546012099461,19.1546012099461,0,0.682398790053927,"all_days_fallback",57.1536413311378,57.1536413311378,0,33.4450745571244,33.4450745571244,33.4450745571244,0,17.5549254428756,"all_days_fallback",1.547,49.453,0.366486867973988,0.0303333333333333,NA,NA,NA,NA,2.57095326914352,36.4285714285715,NA,NA,0,0,0,0,11.0414285714286,18.6884285714286,38.5714285714286,13.8785714285714,0,16.8285714285714,-1.12870088435088,NA,17.643853864048,0,32.869459550501,0
2025-09-23,21.431,96,0,0,4.876,0.28,2.417,15.117,0.681,96,0,0,69954,1877.02,65,0,2.54,39.08,0,5.16,0,0,0,0,"19821",14.7,17.9,11.4,20.4,20.4,0,1.5,96,1,NA,1,3.3,0,0,0,1,1758585600000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,2,"Di",0,0,0,0,7.317,-0.866,14,-1.9,1.9,4.479,0,4.479,25.91,1,6.073,0.172867618680046,0.868023255813953,0.131976744186047,80.2105799463718,-15.2105799463718,-25.9102956685095,20.3698350292887,20.3698350292887,0,20.1817375158464,20.1817375158464,20.1817375158464,0,5.72826248415359,"all_days_fallback",85.7581790376262,85.7581790376262,0,73.808369535895,73.808369535895,73.808369535895,0,-8.808369535895,"all_days_fallback",0.681,64.319,0.19915090698572,0.0104769230769231,NA,NA,NA,NA,2.50868390582787,19.6969696969697,NA,NA,0,0,0,0,11.7615714285714,19.3112857142857,39.1428571428571,13.3642857142857,0,16.8428571428571,-0.257194901880883,NA,17.6584963396624,0,32.5664775980309,0
2025-09-24,17.423,96,0,0,3.856,0.146,2.237,11.283,0.174,96,0,0,70019,1879.56,72,0,2.58,35.83,0,2.88,0,0,0,0,"19821",12.3,13,11.5,29.6,29.6,0,0,96,1,NA,1,5.7,0,0,0,1,1.758672e+12,0,0,1,1,1,1,1,"transition","autumn",0,0,0,3,"Mi",0,0,0,0,-4.008,-0.507,7,-2.4,2.4,2.706,0,2.706,20.129,1,-5.781,0.134432907745044,0.939583333333333,0.0604166666666667,130.623585001331,-58.623585001331,-43.4130050549593,21.7579000023044,21.7579000023044,0,21.6482545552797,21.6482545552797,21.6482545552797,0,-1.5192545552797,"all_days_fallback",123.095198451529,123.095198451529,0,124.612453851565,124.612453851565,124.612453851565,0,-52.6124538515651,"all_days_fallback",0.174,71.826,0.143077152367231,0.00241666666666667,NA,NA,NA,NA,3.57692880918078,12.6315789473684,NA,NA,0,0,0,0,13.2195714285714,19.8512857142857,40.5714285714286,11.4514285714286,0,16.4857142857143,-6.33055874934506,NA,18.0306173154535,0,40.1272360281533,0
2025-09-25,18.987,96,0,0,4.132,0.21,2.85,11.535,2.345,96,0,0,70091,1882.14,91,0,2.97,32.64,0,9.18,0,0,0,0,"19821",10.4,14.4,6.4,7.6,7.6,0,1.8,85,1,NA,1,7.6,0,0,0,1,1758758400000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,4,"Do",0,0,0,0,1.564,2.171,19,-1.9,1.9,6.835,0,6.835,25.822,1,5.693,0.264696770195957,0.744553376906318,0.255446623093682,170.53388066984,-79.5338806698405,-20.9102956685095,22.3412585490979,22.3412585490979,0,22.3014429618798,22.3014429618798,22.3014429618798,0,3.52055703812017,"all_days_fallback",153.607608150388,153.607608150388,0,164.688959039272,164.688959039272,164.688959039272,0,-73.6889590392722,"all_days_fallback",2.345,88.655,0.355510804740144,0.0257692307692308,NA,NA,NA,NA,3.52412671365502,11.9736842105263,NA,NA,0,0,0,0,14.848,21.5902857142857,50.1428571428571,10.39,0,15.6,-15.3639296624848,NA,18.6695683199208,0,58.8763623827459,0
2025-09-26,14.909,96,0,0,3.288,0,2.335,8.139,1.729,96,0,0,70182,1885.11,109,0,3.46,31.74,0,5.24,0,0,0,0,"19821",11.2,13.3,9.1,1.6,1.6,0,0.1,92,1,NA,1,6.8,0,0,0,1,1758844800000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,5,"Fr",0,0,0,0,-4.078,-0.616,18,0.799999999999999,-0.799999999999999,3.511,0,3.511,18.42,1,-7.402,0.190608034744843,0.670038167938931,0.329961832061069,153.729545651521,-44.7295456515207,34.8043350183197,22.2582045985579,22.2582045985579,0,22.1865518480356,22.1865518480356,22.1865518480356,0,-3.7665518480356,"all_days_fallback",140.657528218844,140.657528218844,0,147.830086292927,147.830086292927,147.830086292927,0,-38.8300862929266,"all_days_fallback",1.729,107.271,0.284473398479913,0.0158623853211009,NA,NA,NA,NA,5.91748099891422,16.0294117647059,NA,NA,0,0,0,0,15.4761428571429,21.1248571428571,61.1428571428571,8.78571428571428,0,14.4714285714286,-24.7691936133017,NA,19.4699686349286,0,79.4774301580748,0
2025-09-27,14.535,96,0,0,2.572,0.05,2.034,8.223,4.035,96,0,0,70291,1888.57,151,0,4.4,29.14,0,9.68,0,0,0,0,"19821",11.8,14,9.5,0,0,0,0.6,90,1,NA,1,6.2,0,0,0,1,1758931200000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,6,"Sa",1,0,0,0,-0.374000000000001,2.306,42,0.600000000000001,-0.600000000000001,5.645,0,5.645,20.18,1,1.76,0.279732408325074,0.583161157024793,0.416838842975207,141.126294387781,9.87370561221914,54.6032512637399,20.1077580197581,20.1077580197581,0,19.9914820453472,19.9914820453472,19.9914820453472,0,0.188517954652831,"all_days_fallback",131.549070380772,131.549070380772,0,135.394828536867,135.394828536867,135.394828536867,0,15.6051714631326,"all_days_fallback",4.035,146.965,0.479682854311199,0.0267218543046358,NA,NA,NA,NA,7.48265609514371,24.3548387096774,NA,NA,0,0,0,0,16.064,21.2264285714286,80.1428571428571,7.90571428571429,0,13.5428571428571,-24.37399309787,NA,20.1281262734735,0,98.2700839717761,0
2025-09-28,10.223,96,0,0,2.884,0.006,2.545,3.715,4.234,96,0,0,70442,1892.97,113,0,3.43,30.35,0,9.12,0,0,0,0,"19821",12,15.3,8.7,0,0,0,2,86,1.5,NA,1,6,0,0,0,1,1759017600000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,7,"So",1,0,0,0,-4.312,0.199,-38,0.199999999999999,-0.199999999999999,4.886,0,4.886,15.109,1,-5.071,0.323383413859289,0.535745614035088,0.464254385964912,136.925210633201,-23.9252106332009,-33.7989162454201,19.7720705629492,19.7720705629492,0,19.6525524867848,19.6525524867848,19.6525524867848,0,-4.54355248678481,"all_days_fallback",128.362925163899,128.362925163899,0,131.172387736568,131.172387736568,131.172387736568,0,-18.1723877365681,"all_days_fallback",4.234,108.766,0.603613740154875,0.0374690265486726,NA,NA,NA,NA,7.47898603481369,18.8333333333333,NA,NA,0,0,0,0,15.946,20.7724285714286,93.1428571428571,6.93285714285714,0,12.7142857142857,-28.7784829382726,NA,20.7309460890171,0,115.850308507174,0
2025-09-29,11.842,96,0,0,3.316,0.018,1.88,6.549,5.783,96,0,0,70555,1896.4,122,0,3.44,28.2,0,13.6,0,0,0,0,"19821",12.6,17.9,7.3,0,0,0,5.6,79,1.5,NA,1,5.4,0,0,0,1,1.759104e+12,0,0,1,1,1,1,1,"transition","autumn",0,0,0,1,"Mo",0,0,0,0,1.619,1.549,9,0.6,-0.6,7.817,0,7.817,19.659,1,4.55,0.397629584414263,0.574779411764706,0.425220588235294,124.321959369461,-2.32195936946113,21.6032512637398,20.6504050405934,20.6504050405934,0,20.5449431049131,20.5449431049131,20.5449431049131,0,-0.88594310491311,"all_days_fallback",118.354511700728,118.354511700728,0,118.273000690832,118.273000690832,118.273000690832,0,3.72699930916843,"all_days_fallback",5.783,116.217,0.691795106566967,0.0474016393442623,NA,NA,NA,NA,6.20580904420367,22.5925925925926,NA,NA,0,0,0,0,15.6214285714286,20.747,103.285714285714,7.83714285714286,0,12.1428571428571,-30.6387222370724,NA,20.9295663597267,0,127.968583669132,0
2025-09-30,8.693,96,0,0,1.456,0,1.843,3.728,0.866,96,0,0,70677,1899.84,131,0,3.82,29.16,0,4.51,0,0,0,0,"19821",9.9,11.6,8.2,2.2,2.2,0,0.2,94,1.5,NA,1,8.1,0,0,0,1,1759190400000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,2,"Di",0,0,0,0,-3.149,-4.917,9,-2.7,2.7,3.644,0,3.644,12.337,1,-7.322,0.295371646267326,0.807982261640798,0.192017738359202,181.03659005629,-50.0365900562903,-47.7146306868292,22.8526111410212,22.8526111410212,0,22.8258118543447,22.8258118543447,22.8258118543447,0,-10.4888118543447,"all_days_fallback",161.777302648303,161.777302648303,0,175.214346099117,175.214346099117,175.214346099117,0,-44.2143460991171,"all_days_fallback",0.866,130.134,0.365566993596498,0.00661068702290076,NA,NA,NA,NA,10.6184647807409,16.1728395061728,NA,NA,0,0,0,0,13.8017142857143,18.808,112.714285714286,7.74428571428571,0,11.4571428571429,-35.6138665384894,NA,21.3072912652264,0,142.455151749593,0
2025-10-01,13.342,96,0,0,3.628,0.006,2.699,7.145,5.042,96,0,0,70808,1903.66,160,0,4.47,27.94,0,12.73,0,0,0,0,"19821",9.2,13,5.3,0,0,0,5,73,2.6,NA,1,8.8,0,0,0,1,1759276800000,0,0,1,1,1,1,1,"transition","autumn",0,0,0,3,"Mi",0,0,0,0,4.649,4.176,29,-0.700000000000001,0.700000000000001,7.688,0,7.688,21.03,1,8.693,0.365572990965288,0.603927729772192,0.396072270227808,195.74038319732,-35.7403831973201,14.2962068589702,22.3536747735582,22.3536747735582,0,22.3632950260348,22.3632950260348,22.3632950260348,0,-1.33329502603475,"all_days_fallback",173.312954044135,173.312954044135,0,189.935144811266,189.935144811266,189.935144811266,0,-29.9351448112662,"all_days_fallback",5.042,154.958,0.605325725154541,0.0315125,NA,NA,NA,NA,7.60817879220162,18.1818181818182,NA,NA,0,0,0,0,13.2187142857143,18.9367142857143,125.285714285714,9.15142857142857,0,11.0142857142857,-32.3448377093449,NA,21.4094399039057,0,151.786964743836,0
