"date","electricity_kwh","electricity_intervals","electricity_replacement_intervals","electricity_replacement_share","electricity_peak_kw","electricity_baseload_kw_p10","electricity_night_kwh","electricity_daytime_kwh","electricity_feed_in_kwh","feed_in_intervals","feed_in_replacement_intervals","feed_in_replacement_share","heat_meter_kwh","heat_meter_m3","heat_kwh","heat_kwh_prev","heat_volume_m3","heat_volume_per_mwh_m3","heat_approximated_flag","pv_kwh","arrivals","nights","arrivals_compare","nights_compare","weather_station_id","temp_mean_c","temp_max_c","temp_min_c","precipitation_raw_mm","precipitation_mm","precipitation_negative_flag","sunshine_hours","humidity_mean_pct","wind_mean_ms","snow_depth_cm","snow_depth_missing_flag","hdd18","frost_day_flag","ice_day_flag","summer_day_flag","weather_data_available","timestamp_ms","has_guests_flag","occupied_apartments_estimated","electricity_data_available","feed_in_data_available","heat_data_available","pv_data_available","occupancy_data_available","season_cluster","meteorological_season"
2025-03-29,18.191,96,0,0,3.38,0.158,2.319,11.08,0.45,96,0,0,56193,1438.7,228,0,5.5,24.12,0,5.51,0,0,0,0,"19821",5.7,7.3,4.1,6.2,6.2,0,0,89,2.1,NA,1,12.3,0,0,0,1,1743206400000,0,0,1,1,1,1,1,"winter","spring"
2025-03-30,12.379,96,0,0,3.516,0,2.506,6.635,7.49,96,0,0,56421,1444.2,207,0,4.95,23.91,0,15.72,0,0,0,0,"19821",9.3,15,3.5,0,0,0,5.3,68,0.6,NA,1,8.7,0,0,0,1,1743292800000,0,0,1,1,1,1,1,"winter","spring"
2025-03-31,11.817,96,0,0,2.976,0,2.088,5.052,8.804,96,0,0,56628,1449.15,233,0,5.78,24.81,0,17.54,0,0,0,0,"19821",5.9,10.4,1.3,-1,0,1,5.9,58,3.2,NA,1,12.1,0,0,0,1,1743379200000,0,0,1,1,1,1,1,"winter","spring"
2025-04-01,16.397,96,0,0,4.316,0.208,2.139,9.264,0.858,96,0,0,56861,1454.93,232,0,5.71,24.61,0,7.11,0,0,0,0,"19821",3,7.5,-1.5,0,0,0,0.1,60,3.2,NA,1,15,1,0,0,1,1743465600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-02,15.023,96,0,0,2.488,0.036,2.241,7.758,5.219,96,0,0,57093,1460.64,211,0,4.97,23.55,0,13.84,0,0,0,0,"19821",8.5,13,4,-1,0,1,2.5,66,1.5,NA,1,9.5,0,0,0,1,1.743552e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-03,12.456,96,0,0,4.8,0,2.199,3.808,8.481,96,0,0,57304,1465.61,187,0,4.43,23.69,0,16.91,0,0,0,0,"19821",11.2,17.2,5.2,-1,0,1,8.6,61,1,NA,1,6.8,0,0,0,1,1743638400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-04,13.513,96,0,0,5.008,0.002,3.127,5.711,6.344,96,0,0,57491,1470.04,176,0,4.39,24.94,0,20.04,0,0,0,0,"19821",8.9,16.5,1.3,-1,0,1,9.9,64,1,NA,1,9.1,0,0,0,1,1743724800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-05,9.124,96,0,0,2.292,0,2.091,4.001,9.521,96,0,0,57667,1474.43,149,0,3.69,24.77,0,19.47,0,0,0,0,"19821",10.6,20.2,0.9,-1,0,1,8.5,46,2.1,NA,1,7.4,0,0,0,1,1743811200000,0,0,1,1,1,1,1,"transition","spring"
2025-04-06,8.496,96,0,0,1.348,0,2.523,2.254,13.228,96,0,0,57816,1478.12,184,0,4.71,25.6,0,21.46,0,0,0,0,"19821",9.2,14.5,3.9,-1,0,1,9.9,37,2.6,NA,1,8.8,0,0,0,1,1743897600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-07,10.285,96,0,0,2.34,0,2.07,1.952,13.422,96,0,0,58000,1482.83,228,0,6.07,26.62,0,21.48,0,0,0,0,"19821",3.9,10.7,-3,-1,0,1,10,42,1,NA,1,14.1,1,0,0,1,1.743984e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-08,11.95,96,0,0,2.732,0,2.382,4.947,9.092,96,0,0,58228,1488.9,215,0,5.63,26.19,0,21.2,0,0,0,0,"19821",6,13.6,-1.6,-1,0,1,8,52,0.6,NA,1,12,1,0,0,1,1744070400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-09,11.103,96,0,0,3.096,0,2.282,3.819,7.99,96,0,0,58443,1494.53,210,0,5.51,26.24,0,16.63,0,0,0,0,"19821",5.8,13,-1.5,0,0,0,6.1,62,2.6,NA,1,12.2,1,0,0,1,1744156800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-10,13.755,96,0,0,3.26,0,2.187,6.902,8.244,96,0,0,58653,1500.04,205,0,5.12,24.98,0,19.34,0,0,0,0,"19821",8.1,15.8,0.3,-1,0,1,9.6,50,1.5,NA,1,9.9,0,0,0,1,1744243200000,0,0,1,1,1,1,1,"transition","spring"
2025-04-11,10.414,96,0,0,1.924,0,2.47,3.296,9.262,96,0,0,58858,1505.16,169,0,4.06,24.02,0,20.92,0,0,0,0,"19821",11.3,21.8,0.8,-1,0,1,10,39,1.5,NA,1,6.7,0,0,0,1,1744329600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-12,9.406,96,0,0,2.464,0,2.375,3.484,8.589,96,0,0,59027,1509.22,148,0,3.62,24.46,0,20.66,0,0,0,0,"19821",10.8,17.8,3.7,-1,0,1,10,49,2.1,NA,1,7.2,0,0,0,1,1.744416e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-13,16.311,96,0,0,4.652,0.104,2.565,10.829,0.422,96,0,0,59175,1512.84,165,0,4.15,25.15,0,5.85,0,0,0,0,"19821",9.6,12.6,6.6,0.7,0.7,0,0,66,2.1,NA,1,8.4,0,0,0,1,1744502400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-14,14.147,96,0,0,2.268,0.036,2.437,5.968,4.32,96,0,0,59340,1516.99,145,0,3.64,25.1,0,13.38,0,0,0,0,"19821",10.7,15.3,6.1,3.4,3.4,0,3.7,74,1,NA,1,7.3,0,0,0,1,1744588800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-15,20.288,96,0,0,2.712,0.26,2.255,12.216,0.491,96,0,0,59485,1520.63,133,0,3.34,25.11,0,8.03,0,0,0,0,"19821",10.2,12.2,8.1,6.2,6.2,0,0,92,1,NA,1,7.8,0,0,0,1,1744675200000,0,0,1,1,1,1,1,"transition","spring"
2025-04-16,17.834,96,0,0,3.872,0.012,2.176,8.589,5.18,96,0,0,59618,1523.97,171,0,3.72,21.75,0,14.46,0,0,0,0,"19821",12.7,17.2,8.1,7.2,7.2,0,1.7,78,1.5,NA,1,5.3,0,0,0,1,1744761600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-17,19.291,96,0,0,3.644,0.298,2.098,12.391,0.134,96,0,0,59789,1527.69,166,0,4.34,26.14,0,4.56,0,0,0,0,"19821",10.6,12,9.1,8.3,8.3,0,0,89,1,NA,1,7.4,0,0,0,1,1.744848e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-18,24.586,96,0,0,4.596,0.25,2.568,17.289,0.592,96,0,0,59955,1532.03,199,0,5.82,29.25,0,6.61,0,0,0,0,"19821",8,9.7,6.2,8,8,0,0.1,91,1.5,NA,1,10,0,0,0,1,1744934400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-19,11.773,96,0,0,3.44,0,2.718,5.131,7.579,96,0,0,60154,1537.85,168,0,4.76,28.33,0,15.89,0,0,0,0,"19821",9.7,13.9,5.4,-1,0,1,2.7,75,1,NA,1,8.3,0,0,0,1,1745020800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-20,12.666,96,0,0,1.964,0,4.125,3.643,10.077,96,0,0,60322,1542.61,132,0,3.74,28.33,0,19.9,0,0,0,0,"19821",10.8,16.7,4.8,0,0,0,7.6,66,2.6,NA,1,7.2,0,0,0,1,1745107200000,0,0,1,1,1,1,1,"transition","spring"
2025-04-21,10.311,96,0,0,2.448,0,2.077,5.318,6.322,96,0,0,60454,1546.35,114,0,3.05,26.75,0,14.49,0,0,0,0,"19821",12.9,17.9,7.9,-1,0,1,4,68,1.5,NA,1,5.1,0,0,0,1,1745193600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-22,17.601,96,0,0,2.856,0.172,1.996,9.671,2.181,96,0,0,60568,1549.4,147,0,4.28,29.12,0,11.97,0,0,0,0,"19821",11.3,16.3,6.3,7,7,0,2.1,77,1,NA,1,6.7,0,0,0,1,1.74528e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-23,15.896,96,0,0,3.572,0.062,1.989,7.598,4.767,96,0,0,60715,1553.68,131,0,4.13,31.53,0,12.72,0,0,0,0,"19821",12.2,16.1,8.2,0.6,0.6,0,4.1,79,1,NA,1,5.8,0,0,0,1,1745366400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-24,18.073,96,0,0,3.036,0.15,2.233,10.28,0.395,96,0,0,60846,1557.81,184,0,5.4,29.35,0,5.08,0,0,0,0,"19821",10.8,13.4,8.2,6.1,6.1,0,0.1,85,1.5,NA,1,7.2,0,0,0,1,1745452800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-25,13.996,96,0,0,3.36,0.004,2.12,8.164,2.418,96,0,0,61030,1563.21,208,0,6.67,32.07,0,10.98,0,0,0,0,"19821",9,11.9,6,0.9,0.9,0,0.2,84,1.5,NA,1,9,0,0,0,1,1745539200000,0,0,1,1,1,1,1,"transition","spring"
2025-04-26,12.565,96,0,0,3.756,0.04,2.211,6.832,2.982,96,0,0,61238,1569.88,205,0,6.48,31.61,0,11.41,0,0,0,0,"19821",10,13.5,6.4,1.4,1.4,0,0.4,80,0.6,NA,1,8,0,0,0,1,1745625600000,0,0,1,1,1,1,1,"transition","spring"
2025-04-27,9.9,96,0,0,1.564,0,2.019,3.451,6.279,96,0,0,61443,1576.36,132,0,4.17,31.59,0,16.94,0,0,0,0,"19821",12.3,16.5,8.1,-1,0,1,3.2,74,1.5,NA,1,5.7,0,0,0,1,1.745712e+12,0,0,1,1,1,1,1,"transition","spring"
2025-04-28,17.401,96,0,0,3.06,0.082,1.846,9.85,5.838,96,0,0,61575,1580.53,130,0,3.57,27.46,0,20.38,0,0,0,0,"19821",13.1,19,7.1,-1,0,1,6.5,67,2.6,NA,1,4.9,0,0,0,1,1745798400000,0,0,1,1,1,1,1,"transition","spring"
2025-04-29,10.763,96,0,0,3.404,0.016,1.808,3.974,10.641,96,0,0,61705,1584.1,84,0,2.25,26.79,0,23,0,0,0,0,"19821",13.2,20.6,5.7,0,0,0,9.2,63,1.5,NA,1,4.8,0,0,0,1,1745884800000,0,0,1,1,1,1,1,"transition","spring"
2025-04-30,11.056,96,0,0,1.924,0.108,1.837,5.666,8.659,96,0,0,61789,1586.35,63,0,1.79,28.41,0,23.44,0,0,0,0,"19821",13.9,21.6,6.2,-1,0,1,9.8,59,1.5,NA,1,4.1,0,0,0,1,1745971200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-01,7.413,96,0,0,1.636,0,1.734,2.958,10.73,96,0,0,61852,1588.14,54,0,1.54,28.52,0,23.4,0,0,0,0,"19821",15,23,6.9,-1,0,1,8.7,53,0.6,NA,1,3,0,0,0,1,1746057600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-02,6.212,96,0,0,1.656,0,1.689,1.632,14.115,96,0,0,61906,1589.68,39,0,1.12,28.72,0,22.11,0,0,0,0,"19821",17,25.4,8.5,0,0,0,9.3,59,1.5,NA,1,1,0,0,1,1,1.746144e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-03,8.511,96,0,0,1.584,0,1.823,4.018,7.605,96,0,0,61945,1590.8,63,0,1.83,29.05,0,16.84,0,0,0,0,"19821",16.4,22.3,10.4,3.3,3.3,0,5.5,63,2.1,NA,1,1.6,0,0,0,1,1746230400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-04,12.706,96,0,0,2.924,0.008,1.791,7.487,6.293,96,0,0,62008,1592.63,93,0,2.74,29.46,0,12.6,0,0,0,0,"19821",14.2,19.7,8.7,29.6,29.6,0,4.3,78,2.1,NA,1,3.8,0,0,0,1,1746316800000,0,0,1,1,1,1,1,"transition","spring"
2025-05-05,31.447,96,0,0,5.228,0.266,1.752,24.208,0,96,0,0,62101,1595.37,151,0,4.67,30.93,0,0.93,0,0,0,0,"19821",9.8,12,7.6,46.9,46.9,0,0,93,1,NA,1,8.2,0,0,0,1,1746403200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-06,23.121,96,0,0,3.648,0.298,2.005,15.382,0,96,0,0,62252,1600.04,192,0,5.82,30.31,0,5.71,0,0,0,0,"19821",8,9.5,6.4,17.3,17.3,0,0,93,2.1,NA,1,10,0,0,0,1,1746489600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-07,22.07,96,0,0,4.028,0.282,1.954,13.899,0.941,96,0,0,62444,1605.86,205,0,6.44,31.41,0,8.99,0,0,0,0,"19821",8.9,10.8,6.9,2.5,2.5,0,0.2,89,1.5,NA,1,9.1,0,0,0,1,1.746576e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-08,21.952,96,0,0,5.04,0.26,1.922,12.706,0.244,96,0,0,62649,1612.3,208,0,6.6,31.73,0,6.27,0,0,0,0,"19821",7.6,9.3,5.8,2.3,2.3,0,0,84,1.5,NA,1,10.4,0,0,0,1,1746662400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-09,22.005,96,0,0,3.68,0.242,2.279,14.349,2.139,96,0,0,62857,1618.9,202,0,6.37,31.53,0,10.67,0,0,0,0,"19821",9.7,13.2,6.2,5.2,5.2,0,1.6,81,2.1,NA,1,8.3,0,0,0,1,1746748800000,0,0,1,1,1,1,1,"transition","spring"
2025-05-10,14.091,96,0,0,4.572,0.004,1.981,8.34,7.202,96,0,0,63059,1625.27,161,0,4.75,29.5,0,18.33,0,0,0,0,"19821",10,14.8,5.2,-1,0,1,4.2,74,1.5,NA,1,8,0,0,0,1,1746835200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-11,6.426,96,0,0,2.568,0,1.863,2.435,14.731,96,0,0,63220,1630.02,158,0,4.47,28.29,0,23.99,0,0,0,0,"19821",12.3,19.5,5.1,0.6,0.6,0,7.3,64,1.5,NA,1,5.7,0,0,0,1,1746921600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-12,15.553,96,0,0,3.276,0.212,1.76,10.383,5.948,96,0,0,63378,1634.49,133,0,3.58,26.92,0,18.75,0,0,0,0,"19821",13,17.8,8.2,4.4,4.4,0,4.5,81,2.6,NA,1,5,0,0,0,1,1.747008e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-13,15.548,96,0,0,4.724,0.062,1.769,8.732,9.402,96,0,0,63511,1638.07,115,0,3.16,27.48,0,20.35,0,0,0,0,"19821",12,16.6,7.4,-1,0,1,4.9,65,2.1,NA,1,6,0,0,0,1,1747094400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-14,9.047,96,0,0,2.652,0.004,1.957,2.922,12.829,96,0,0,63626,1641.23,101,0,2.77,27.43,0,17.33,0,0,0,0,"19821",14.5,20.6,8.3,-1,0,1,8.2,59,1,NA,1,3.5,0,0,0,1,1747180800000,0,0,1,1,1,1,1,"transition","spring"
2025-05-15,14.571,96,0,0,3.924,0.092,1.946,8.41,4.769,96,0,0,63727,1644,124,0,3.41,27.5,0,17.2,0,0,0,0,"19821",13,20,5.9,0,0,0,5.1,53,2.6,NA,1,5,0,0,0,1,1747267200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-16,10.98,96,0,0,4.364,0.004,1.968,4.855,5.18,96,0,0,63851,1647.41,164,0,4.56,27.8,0,14.12,0,0,0,0,"19821",8.5,13.7,3.2,-1,0,1,4.5,44,0.6,NA,1,9.5,0,0,0,1,1747353600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-17,9.729,96,0,0,3.616,0,1.873,5.367,7.854,96,0,0,64015,1651.97,153,0,4.29,28.04,0,17.57,0,0,0,0,"19821",11.1,18,4.2,0,0,0,5.3,54,2.1,NA,1,6.9,0,0,0,1,1.74744e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-18,8.71,96,0,0,3.984,0,2.008,3.568,12.806,96,0,0,64168,1656.26,147,0,4.3,29.25,0,23.39,0,0,0,0,"19821",11.9,19.5,4.3,-1,0,1,8.1,53,2.6,NA,1,6.1,0,0,0,1,1747526400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-19,10.199,96,0,0,2.86,0.024,1.913,4.565,11.071,96,0,0,64315,1660.56,121,0,3.27,27.02,0,22.19,0,0,0,0,"19821",13,20.9,5,-1,0,1,9.4,49,2.1,NA,1,5,0,0,0,1,1747612800000,0,0,1,1,1,1,1,"transition","spring"
2025-05-20,14.432,96,0,0,3.46,0.074,1.781,8.486,6.379,96,0,0,64436,1663.83,81,0,2.3,28.4,0,16.56,0,0,0,0,"19821",14.2,20.4,7.9,1.9,1.9,0,2.3,72,1.5,NA,1,3.8,0,0,0,1,1747699200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-21,12.127,96,0,0,3.036,0.004,1.885,6.022,6.272,96,0,0,64517,1666.13,105,0,3.14,29.9,0,3.1,0,0,0,0,"19821",14.6,18.4,10.7,5.3,5.3,0,1.1,78,1,NA,1,3.4,0,0,0,1,1747785600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-22,19.538,96,0,0,4.296,0.23,1.887,13.301,0.214,96,0,0,64622,1669.27,160,0,4.93,30.81,0,4.93,0,0,0,0,"19821",9.8,12,7.5,39.8,39.8,0,0,88,2.1,NA,1,8.2,0,0,0,1,1.747872e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-23,15.934,96,0,0,4.264,0.084,2.031,7.493,3.665,96,0,0,64782,1674.2,173,0,5.22,30.17,0,15.1,0,0,0,0,"19821",9.3,12.6,5.9,-1,0,1,1.9,76,1.5,NA,1,8.7,0,0,0,1,1747958400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-24,9.235,96,0,0,2.176,0,2.077,4.411,9.03,96,0,0,64955,1679.42,141,0,3.68,26.1,0,19.48,0,0,0,0,"19821",9.2,14.2,4.2,0,0,0,3.3,62,1.5,NA,1,8.8,0,0,0,1,1748044800000,0,0,1,1,1,1,1,"transition","spring"
2025-05-25,10.56,96,0,0,3.008,0,1.954,4.912,10.213,96,0,0,65096,1683.1,145,0,4.01,27.66,0,20,0,0,0,0,"19821",10.3,18.4,2.2,-1,0,1,2.9,65,2.1,NA,1,7.7,0,0,0,1,1748131200000,0,0,1,1,1,1,1,"transition","spring"
2025-05-26,13.66,96,0,0,4.648,0.004,1.94,7.925,7.406,96,0,0,65241,1687.11,134,0,3.69,27.54,0,17.05,0,0,0,0,"19821",12.7,19.3,6,6.9,6.9,0,4.9,86,1,NA,1,5.3,0,0,0,1,1748217600000,0,0,1,1,1,1,1,"transition","spring"
2025-05-27,11.07,96,0,0,2,0.002,2.025,5.264,5.198,96,0,0,65375,1690.8,132,0,3.83,29.02,0,13.6,0,0,0,0,"19821",13.3,17,9.5,1,1,0,1.1,79,1,NA,1,4.7,0,0,0,1,1.748304e+12,0,0,1,1,1,1,1,"transition","spring"
2025-05-28,9.429,96,0,0,2.188,0,2.34,3.291,6.252,96,0,0,65507,1694.63,140,0,4.12,29.43,0,17.44,0,0,0,0,"19821",13.2,19.9,6.4,0.7,0.7,0,5.1,72,1,NA,1,4.8,0,0,0,1,1748390400000,0,0,1,1,1,1,1,"transition","spring"
2025-05-29,12.477,96,0,0,1.908,0.014,2.634,3.864,8.783,96,0,0,65647,1698.75,137,0,4.03,29.42,0,22.44,5,5,5,5,"19821",13.7,20.6,6.8,-1,0,1,8.1,50,2.6,NA,1,4.3,0,0,0,1,1748476800000,1,3,1,1,1,1,1,"transition","spring"
2025-05-30,16.983,96,0,0,2.976,0.004,3.173,6.608,6.605,96,0,0,65784,1702.78,80,0,2.4,30,0,23.63,0,5,0,5,"19821",17.4,23.9,10.8,-1,0,1,9.4,51,1.5,NA,1,0.600000000000001,0,0,0,1,1748563200000,1,3,1,1,1,1,1,"transition","spring"
2025-05-31,10.805,96,0,0,2.952,0,3.246,2.594,13.181,96,0,0,65864,1705.18,36,0,1.08,30,0,23.85,0,5,0,5,"19821",18.3,27,9.5,-1,0,1,10.2,54,2.1,NA,1,0,0,0,1,1,1748649600000,1,3,1,1,1,1,1,"transition","spring"
2025-06-01,12.462,96,0,0,3.984,0.002,2.798,5.93,8.204,96,0,0,65900,1706.26,34,0,1.13,33.24,0,21.36,0,0,0,0,"19821",18.6,25.2,12,0.9,0.9,0,7.5,68,2.1,NA,1,0,0,0,1,1,1.748736e+12,0,0,1,1,1,1,1,"summer","summer"
2025-06-02,18.117,96,0,0,4.04,0.05,2.031,12.155,5.728,96,0,0,65934,1707.39,21,0,0.61,29.05,0,16.31,0,0,0,0,"19821",18.3,23.2,13.4,4.9,4.9,0,5.8,69,1.5,NA,1,0,0,0,0,1,1748822400000,0,0,1,1,1,1,1,"summer","summer"
2025-06-03,26.018,96,0,0,4.844,0.264,1.928,18.289,0.207,96,0,0,65955,1708,60,0,1.8,30,0,4.84,0,0,0,0,"19821",14.7,17.5,11.8,33.4,33.4,0,0.2,92,1,NA,1,3.3,0,0,0,1,1748908800000,0,0,1,1,1,1,1,"summer","summer"
2025-06-04,9.829,96,0,0,2.088,0.004,1.811,3.715,8.651,96,0,0,66015,1709.8,25,0,0.9,36,0,21.18,0,0,0,0,"19821",17.3,23.2,11.4,1.1,1.1,0,8.1,68,1.5,NA,1,0.699999999999999,0,0,0,1,1748995200000,0,0,1,1,1,1,1,"summer","summer"
2025-06-05,16.937,96,0,0,4.828,0.122,1.801,10.722,2.139,96,0,0,66040,1710.7,44,0,1.34,30.45,0,13.14,0,0,0,0,"19821",17,20.5,13.4,4.3,4.3,0,4,73,2.1,NA,1,1,0,0,0,1,1749081600000,0,0,1,1,1,1,1,"summer","summer"
2025-06-06,8.175,96,0,0,3.692,0,2.106,2.919,10.408,96,0,0,66084,1712.04,13,0,0.51,39.23,0,22.57,0,0,0,0,"19821",17.5,23,12,-1,0,1,8.8,65,2.1,NA,1,0.5,0,0,0,1,1.749168e+12,0,0,1,1,1,1,1,"summer","summer"
2025-06-07,10.953,96,0,0,2.672,0.002,2.469,5.152,4.224,96,0,0,66097,1712.55,26,0,0.74,28.46,0,13.8,5,5,5,5,"19821",17.9,22.5,13.3,0.1,0.1,0,3,69,2.6,NA,1,0.100000000000001,0,0,0,1,1749254400000,1,3,1,1,1,1,1,"summer","summer"
2025-06-08,18.146,96,0,0,3.372,0.35,3.094,8.786,1.008,96,0,0,66123,1713.29,77,0,2.82,36.62,0,8.18,0,5,0,5,"19821",17,19.5,14.5,8.2,8.2,0,0.2,79,2.1,NA,1,1,0,0,0,1,1749340800000,1,3,1,1,1,1,1,"summer","summer"
2025-06-09,11.335,96,0,0,2.184,0,3.049,3.67,11.032,96,0,0,66200,1716.11,53,0,1.92,36.23,0,25.27,0,5,0,5,"19821",15.3,19.1,11.5,-1,0,1,9.9,68,2.1,NA,1,2.7,0,0,0,1,1749427200000,1,3,1,1,1,1,1,"summer","summer"
2025-06-10,13.609,96,0,0,2.604,0.004,2.616,5.074,8.808,96,0,0,66253,1718.03,31,0,1.03,33.23,0,24.35,0,5,0,5,"19821",17.7,24.6,10.8,0.1,0.1,0,9.8,59,1.5,NA,1,0.300000000000001,0,0,0,1,1749513600000,1,3,1,1,1,1,1,"summer","summer"
2025-06-11,12.588,96,0,0,2.856,0,2.586,4.497,10.593,96,0,0,66284,1719.06,19,0,0.67,35.26,0,23.86,0,5,0,5,"19821",19,26.6,11.4,-1,0,1,9.6,57,1,NA,1,0,0,0,1,1,1.7496e+12,1,3,1,1,1,1,1,"summer","summer"
2025-06-12,10.494,96,0,0,1.424,0,3.187,2.801,10.473,96,0,0,66303,1719.73,27,0,1.16,42.96,0,24.11,0,5,0,5,"19821",20,26.3,13.6,-1,0,1,10.5,61,1.5,NA,1,0,0,0,1,1,1749686400000,1,3,1,1,1,1,1,"summer","summer"
2025-06-13,9.177,96,0,0,2.5,0,2.593,1.764,10.125,96,0,0,66330,1720.89,42,0,1.99,47.38,0,24.25,0,5,0,5,"19821",21.2,29.1,13.2,-1,0,1,10.6,61,2.1,NA,1,0,0,0,1,1,1749772800000,1,3,1,1,1,1,1,"summer","summer"
2025-06-14,10.322,96,0,0,1.884,0,2.73,3.842,11.683,96,0,0,66372,1722.88,59,0,2.97,50.34,0,23.26,0,5,0,5,"19821",22.5,31.2,13.8,-1,0,1,10.2,59,1,NA,1,0,0,0,1,1,1749859200000,1,3,1,1,1,1,1,"summer","summer"
2025-06-15,11.811,96,0,0,2.26,0,2.864,5.346,8.143,96,0,0,66431,1725.85,43,0,2.27,52.79,0,20.88,0,5,0,5,"19821",22.4,30.5,14.3,5.3,5.3,0,7.6,55,2.1,NA,1,0,0,0,1,1,1749945600000,1,3,1,1,1,1,1,"summer","summer"
2025-06-16,18.024,96,0,0,2.736,0.22,2.68,8.896,1.839,96,0,0,66474,1728.12,51,0,2.48,48.63,0,12.09,0,5,0,5,"19821",18.7,22.5,14.9,-1,0,1,1.4,61,1,NA,1,0,0,0,0,1,1.750032e+12,1,3,1,1,1,1,1,"summer","summer"
2025-06-17,14.032,96,0,0,4.348,0,2.687,4.56,7.039,96,0,0,66525,1730.6,48,0,2.34,48.75,0,19.32,0,5,0,5,"19821",16.8,21.4,12.2,-1,0,1,6.7,57,1.5,NA,1,1.2,0,0,0,1,1750118400000,1,3,1,1,1,1,1,"summer","summer"
2025-06-18,9.623,96,0,0,3.108,0,2.458,3.393,12.111,96,0,0,66573,1732.94,24,0,1.1,45.83,0,24.64,0,5,0,5,"19821",18.7,27,10.3,-1,0,1,10.7,54,1,NA,1,0,0,0,1,1,1750204800000,1,3,1,1,1,1,1,"summer","summer"
2025-06-19,8.761,96,0,0,1.484,0,2.836,2.581,12.609,96,0,0,66597,1734.04,18,0,0.75,41.67,0,23.85,0,5,0,5,"19821",21.2,28.8,13.5,-1,0,1,9.1,54,1,NA,1,0,0,0,1,1,1750291200000,1,3,1,1,1,1,1,"summer","summer"
2025-06-20,12.893,96,0,0,1.848,0.024,3.508,4.642,8.077,96,0,0,66615,1734.79,20,0,0.92,46,0,24.27,0,5,0,5,"19821",21.6,27.8,15.4,-1,0,1,8.9,55,1,NA,1,0,0,0,1,1,1750377600000,1,3,1,1,1,1,1,"summer","summer"
2025-06-21,6.96,96,0,0,2.06,0,2.065,1.821,11.007,96,0,0,66635,1735.71,10,0,0.46,46,0,24.26,0,0,0,0,"19821",20.6,25.4,15.7,-1,0,1,8.8,54,2.6,NA,1,0,0,0,1,1,1.750464e+12,0,0,1,1,1,1,1,"summer","summer"
2025-06-22,6.215,96,0,0,1.072,0,2.061,1.557,16.352,96,0,0,66645,1736.17,9,0,0.31,34.44,0,24.58,0,0,0,0,"19821",20.7,28,13.4,-1,0,1,10.6,50,2.1,NA,1,0,0,0,1,1,1750550400000,0,0,1,1,1,1,1,"summer","summer"
2025-06-23,16.568,96,0,0,4.68,0.042,1.887,9.044,8.429,96,0,0,66654,1736.48,13,0,0.31,23.85,0,19.33,0,0,0,0,"19821",21.8,28.7,14.9,6.5,6.5,0,7.3,67,1,NA,1,0,0,0,1,1,1750636800000,0,0,1,1,1,1,1,"summer","summer"
2025-06-24,5.833,96,0,0,1.104,0,1.838,1.312,13.945,96,0,0,66667,1736.79,7,0,0.25,35.71,0,24.1,0,0,0,0,"19821",21.4,28.1,14.6,-1,0,1,7.7,64,2.1,NA,1,0,0,0,1,1,1750723200000,0,0,1,1,1,1,1,"summer","summer"
